account_id,month_in_areas,total_arrears_amount,ptp_broken,ptp_kept,call_successful,call_unsuccessful,score,score %,score_id,behavior
1200609,0,15.01,0,0,0,3,210.0,40.0,1.0,Confident
1200623,0,0.0,2,1,3,8,210.0,40.0,1.0,Confident
1200676,0,840.03,0,0,0,1,210.0,40.0,1.0,Confident
1200717,0,195.73,2,0,3,7,210.0,40.0,1.0,Confident
1200733,1,1179.83,0,0,0,5,210.0,40.0,1.0,Confident
1200736,0,0.0,0,0,0,1,210.0,40.0,1.0,Confident
1200741,0,9.18,0,0,0,1,210.0,40.0,1.0,Confident
1200754,0,0.0,0,0,0,2,210.0,40.0,1.0,Confident
1200760,0,0.0,0,0,0,1,210.0,40.0,1.0,Confident
1200778,0,0.0,0,0,0,7,210.0,40.0,1.0,Confident
1200782,0,1030.09,0,0,0,2,210.0,40.0,1.0,Confident
1200793,0,0.0,0,0,0,13,210.0,40.0,1.0,Confident
1200991,0,0.0,0,0,0,2,210.0,40.0,1.0,Confident
1200993,0,12.01,0,0,0,5,210.0,40.0,1.0,Confident
1201015,1,513.46,0,0,2,7,210.0,40.0,1.0,Confident
1201033,0,5.73,2,0,2,7,210.0,40.0,1.0,Confident
1201043,0,0.0,0,0,1,10,210.0,40.0,1.0,Confident
1201058,0,598.35,0,0,0,9,210.0,40.0,1.0,Confident
1201071,0,0.0,1,1,3,2,210.0,40.0,1.0,Confident
1201074,0,23.01,0,0,0,1,210.0,40.0,1.0,Confident
1201084,0,0.0,0,0,0,5,210.0,40.0,1.0,Confident
1201090,0,0.0,0,0,0,8,210.0,40.0,1.0,Confident
1201099,0,1329.29,8,0,11,17,220.0,40.0,1.0,Confident
1201104,0,309.25,0,0,1,7,210.0,40.0,1.0,Confident
1201132,0,608.91,0,0,0,9,210.0,40.0,1.0,Confident
1201134,0,0.0,0,1,1,1,210.0,40.0,1.0,Confident
1201145,0,0.0,0,1,1,0,210.0,40.0,1.0,Confident
1201188,0,0.0,0,0,0,1,210.0,40.0,1.0,Confident
1201195,0,53.94,0,0,0,12,210.0,40.0,1.0,Confident
1201295,0,0.0,0,0,0,4,210.0,40.0,1.0,Confident
1201305,0,0.0,0,0,0,1,210.0,40.0,1.0,Confident
1201312,0,0.0,0,2,2,4,220.0,40.0,1.0,Confident
1201321,0,0.0,0,0,0,1,210.0,40.0,1.0,Confident
1201325,16,12234.67,0,0,0,5,195.0,25.0,3.0,Non Confident
1201345,0,0.0,0,0,0,2,210.0,40.0,1.0,Confident
1201369,1,960.42,0,0,0,7,210.0,40.0,1.0,Confident
1201391,0,275.09,1,0,1,1,210.0,40.0,1.0,Confident
1201401,0,0.0,0,1,1,0,210.0,40.0,1.0,Confident
1201475,0,0.0,1,0,1,0,210.0,40.0,1.0,Confident
1201477,0,0.0,0,0,0,8,210.0,40.0,1.0,Confident
1201479,0,0.0,0,0,0,2,210.0,40.0,1.0,Confident
1201480,0,10.0,1,0,1,0,210.0,40.0,1.0,Confident
1201504,0,0.0,0,0,0,9,210.0,40.0,1.0,Confident
1201542,1,1543.45,0,0,0,9,210.0,40.0,1.0,Confident
1201556,0,1.39,0,0,0,5,210.0,40.0,1.0,Confident
1201557,0,0.0,0,0,1,0,210.0,40.0,1.0,Confident
1201566,1,7845.1,0,0,2,1,210.0,40.0,1.0,Confident
1201617,0,345.11,0,0,0,6,210.0,40.0,1.0,Confident
1201634,0,0.0,2,1,3,1,210.0,40.0,1.0,Confident
1201635,0,0.0,0,1,1,1,210.0,40.0,1.0,Confident
1201670,0,0.0,0,0,0,3,210.0,40.0,1.0,Confident
1201708,13,4851.23,0,0,0,1,195.0,25.0,3.0,Non Confident
1201714,0,270.04,0,0,0,2,210.0,40.0,1.0,Confident
1201733,2,477.65,0,0,0,10,210.0,40.0,1.0,Confident
1201825,1,1136.5,0,0,1,10,210.0,40.0,1.0,Confident
1201871,1,362.46,3,0,3,18,210.0,40.0,1.0,Confident
1201935,0,55.0,0,1,1,0,210.0,40.0,1.0,Confident
1201938,0,0.0,0,1,1,0,210.0,40.0,1.0,Confident
1201955,1,1627.85,0,0,0,4,210.0,40.0,1.0,Confident
1201966,2,1079.61,0,0,0,9,210.0,40.0,1.0,Confident
1201993,0,461.5,2,0,2,1,210.0,40.0,1.0,Confident
1202003,1,4213.82,7,0,7,3,215.0,40.0,1.0,Confident
1202047,0,0.0,0,0,0,2,210.0,40.0,1.0,Confident
1202054,0,0.0,0,0,0,3,210.0,40.0,1.0,Confident
1202060,0,0.0,0,0,0,17,210.0,40.0,1.0,Confident
1202072,0,0.0,0,0,0,2,210.0,40.0,1.0,Confident
1202075,0,0.0,0,0,0,3,210.0,40.0,1.0,Confident
1202080,1,1865.1,0,0,2,0,210.0,40.0,1.0,Confident
1202081,0,25.87,0,1,2,3,210.0,40.0,1.0,Confident
1202091,0,0.0,2,1,3,2,210.0,40.0,1.0,Confident
1202151,0,0.0,0,1,1,3,210.0,40.0,1.0,Confident
1202170,0,0.0,1,1,2,2,210.0,40.0,1.0,Confident
1202171,0,0.0,1,0,1,0,210.0,40.0,1.0,Confident
1202184,0,0.0,0,1,1,4,210.0,40.0,1.0,Confident
1202191,0,0.0,1,0,1,1,210.0,40.0,1.0,Confident
1202233,4,6678.62,0,0,0,1,205.0,35.0,2.0,Potential Confident
1202257,0,0.0,0,0,0,1,210.0,40.0,1.0,Confident
1202290,0,0.0,0,0,0,1,210.0,40.0,1.0,Confident
1202312,0,0.0,0,1,1,1,210.0,40.0,1.0,Confident
1202316,0,0.0,0,0,0,1,210.0,40.0,1.0,Confident
1202323,1,585.98,3,0,3,13,210.0,40.0,1.0,Confident
1202326,0,0.0,0,0,0,1,210.0,40.0,1.0,Confident
1202328,0,0.0,0,0,0,1,210.0,40.0,1.0,Confident
1202337,0,0.0,1,0,1,8,210.0,40.0,1.0,Confident
1202342,0,0.0,0,0,0,2,210.0,40.0,1.0,Confident
1202380,0,2.03,2,0,2,5,210.0,40.0,1.0,Confident
1202382,1,1756.82,0,0,1,11,210.0,40.0,1.0,Confident
1202411,0,423.72,1,0,1,17,210.0,40.0,1.0,Confident
1202431,0,6.78,0,0,0,5,210.0,40.0,1.0,Confident
1202435,0,0.35,0,0,0,3,210.0,40.0,1.0,Confident
1202462,0,708.81,0,0,0,6,210.0,40.0,1.0,Confident
1202523,2,2381.79,0,0,1,6,210.0,40.0,1.0,Confident
1202567,0,0.0,0,1,1,5,210.0,40.0,1.0,Confident
1202574,0,871.58,7,1,9,3,215.0,40.0,1.0,Confident
1202575,0,0.0,0,1,2,3,210.0,40.0,1.0,Confident
1202585,0,0.0,1,1,3,1,210.0,40.0,1.0,Confident
1202600,0,0.0,0,0,1,2,210.0,40.0,1.0,Confident
1202615,0,0.21,0,0,1,2,210.0,40.0,1.0,Confident
1202627,0,0.0,0,0,0,4,210.0,40.0,1.0,Confident
1202645,0,40.36,0,0,1,5,210.0,40.0,1.0,Confident
1202723,0,4.23,0,0,0,7,210.0,40.0,1.0,Confident
1202774,1,167.46,0,0,0,10,210.0,40.0,1.0,Confident
1202780,0,0.0,0,1,1,0,210.0,40.0,1.0,Confident
1202798,0,0.0,0,0,0,7,210.0,40.0,1.0,Confident
1202860,0,0.0,0,0,0,1,210.0,40.0,1.0,Confident
1202862,0,198.66,0,0,1,9,210.0,40.0,1.0,Confident
1202881,0,0.0,0,1,1,0,210.0,40.0,1.0,Confident
1202913,0,29.21,0,0,0,2,210.0,40.0,1.0,Confident
1202936,0,0.0,0,0,0,2,210.0,40.0,1.0,Confident
1202951,3,2926.74,2,0,5,2,215.0,40.0,1.0,Confident
1203012,1,1761.03,3,0,3,5,210.0,40.0,1.0,Confident
1203021,0,0.0,1,0,1,1,210.0,40.0,1.0,Confident
1203025,1,642.62,0,0,0,4,210.0,40.0,1.0,Confident
1203034,0,0.0,2,0,3,3,210.0,40.0,1.0,Confident
1203048,0,651.05,2,0,3,3,210.0,40.0,1.0,Confident
1203072,0,0.0,0,0,1,0,210.0,40.0,1.0,Confident
1203075,0,0.31,0,0,0,3,210.0,40.0,1.0,Confident
1203116,0,625.05,4,0,5,7,220.0,40.0,1.0,Confident
1203131,0,373.75,0,0,0,2,210.0,40.0,1.0,Confident
1203177,0,0.0,0,0,0,1,210.0,40.0,1.0,Confident
1203189,0,820.65,0,0,0,6,210.0,40.0,1.0,Confident
1203196,0,881.0,0,0,0,6,210.0,40.0,1.0,Confident
1203204,0,0.0,0,0,0,2,210.0,40.0,1.0,Confident
1203211,0,2287.99,2,0,2,3,210.0,40.0,1.0,Confident
1203243,0,0.0,0,0,0,2,210.0,40.0,1.0,Confident
1203288,0,0.0,0,0,0,1,210.0,40.0,1.0,Confident
1203296,0,0.0,0,0,0,2,210.0,40.0,1.0,Confident
1203305,0,0.0,0,2,2,2,220.0,40.0,1.0,Confident
1203366,0,0.0,0,0,0,2,210.0,40.0,1.0,Confident
1203367,1,1636.0,1,1,2,4,210.0,40.0,1.0,Confident
1203403,0,0.0,0,0,0,1,210.0,40.0,1.0,Confident
1203427,0,0.0,1,0,1,6,210.0,40.0,1.0,Confident
1203469,0,1308.73,8,0,9,11,215.0,40.0,1.0,Confident
1203470,1,1234.67,2,0,3,11,210.0,40.0,1.0,Confident
1203473,0,0.5,0,1,1,7,210.0,40.0,1.0,Confident
1203475,0,0.0,0,1,1,0,210.0,40.0,1.0,Confident
1203480,1,992.93,2,0,5,5,220.0,40.0,1.0,Confident
1203493,0,24.01,1,1,2,1,210.0,40.0,1.0,Confident
1203511,0,166.25,2,0,2,1,210.0,40.0,1.0,Confident
1203524,0,0.0,0,0,0,2,210.0,40.0,1.0,Confident
1203565,0,0.0,0,1,1,0,210.0,40.0,1.0,Confident
1203587,0,1322.77,0,0,0,8,210.0,40.0,1.0,Confident
1203616,3,1943.28,5,1,12,3,220.0,40.0,1.0,Confident
1203645,1,283.1,0,0,2,10,210.0,40.0,1.0,Confident
1203699,0,0.0,0,0,0,22,210.0,40.0,1.0,Confident
1203710,0,10.09,0,0,0,2,210.0,40.0,1.0,Confident
1203775,2,2764.26,0,0,1,0,210.0,40.0,1.0,Confident
1203789,0,0.0,1,0,1,0,210.0,40.0,1.0,Confident
1203805,0,0.0,0,0,0,9,210.0,40.0,1.0,Confident
1203810,0,34.01,0,0,0,2,210.0,40.0,1.0,Confident
1203820,0,0.0,1,2,3,0,220.0,40.0,1.0,Confident
1203860,0,43.42,2,0,2,1,210.0,40.0,1.0,Confident
1203872,0,36.64,0,0,0,3,210.0,40.0,1.0,Confident
1203918,0,7.42,0,0,0,1,210.0,40.0,1.0,Confident
1203925,5,968.02,0,0,1,0,205.0,35.0,2.0,Potential Confident
1204052,0,2250.46,0,0,0,3,210.0,40.0,1.0,Confident
1204054,0,0.0,0,0,0,4,210.0,40.0,1.0,Confident
1204076,1,3133.2,4,0,8,13,220.0,40.0,1.0,Confident
1204095,0,0.0,0,0,0,1,210.0,40.0,1.0,Confident
1204135,8,5484.82,0,0,1,0,195.0,25.0,3.0,Non Confident
1204139,0,0.0,0,0,0,1,210.0,40.0,1.0,Confident
1204149,0,0.0,1,0,1,1,210.0,40.0,1.0,Confident
1204254,0,0.0,1,0,1,1,210.0,40.0,1.0,Confident
1204260,1,1089.56,2,1,4,1,210.0,40.0,1.0,Confident
1204271,0,0.0,0,0,0,10,210.0,40.0,1.0,Confident
1204300,0,0.0,0,0,0,1,210.0,40.0,1.0,Confident
1204377,0,0.0,0,1,1,1,210.0,40.0,1.0,Confident
1204386,0,0.88,2,0,2,3,210.0,40.0,1.0,Confident
1204388,0,0.0,0,0,0,1,210.0,40.0,1.0,Confident
1204400,0,438.8,0,0,0,6,210.0,40.0,1.0,Confident
1204414,0,10.43,1,0,1,3,210.0,40.0,1.0,Confident
1204422,0,0.01,0,0,0,2,210.0,40.0,1.0,Confident
1204431,1,1387.13,2,0,2,5,210.0,40.0,1.0,Confident
1204453,0,0.0,0,0,0,6,210.0,40.0,1.0,Confident
1204456,0,1151.26,0,0,1,4,210.0,40.0,1.0,Confident
1204461,0,0.0,1,0,1,0,210.0,40.0,1.0,Confident
1204489,0,0.0,0,0,0,1,210.0,40.0,1.0,Confident
1204502,0,719.15,0,1,1,2,210.0,40.0,1.0,Confident
1204560,0,0.0,0,0,0,9,210.0,40.0,1.0,Confident
1204577,0,0.0,1,1,2,0,210.0,40.0,1.0,Confident
1204605,0,273.74,0,0,0,1,210.0,40.0,1.0,Confident
1204630,0,0.02,0,0,1,0,210.0,40.0,1.0,Confident
1204677,0,0.0,0,0,0,6,210.0,40.0,1.0,Confident
1204710,0,0.78,0,0,0,16,210.0,40.0,1.0,Confident
1204771,0,0.0,0,0,0,4,210.0,40.0,1.0,Confident
1204785,0,70.21,0,0,0,4,210.0,40.0,1.0,Confident
1204806,0,0.0,0,1,1,1,210.0,40.0,1.0,Confident
1204807,9,8314.33,0,0,1,2,195.0,25.0,3.0,Non Confident
1204866,0,11.2,0,1,1,1,210.0,40.0,1.0,Confident
1204884,0,916.0,0,0,1,2,210.0,40.0,1.0,Confident
1204888,0,0.0,0,1,1,1,210.0,40.0,1.0,Confident
1204928,0,0.0,0,0,0,2,210.0,40.0,1.0,Confident
1204936,0,0.0,0,0,0,3,210.0,40.0,1.0,Confident
1204963,0,421.66,0,1,1,0,210.0,40.0,1.0,Confident
1204969,3,4519.9,0,0,0,3,205.0,35.0,2.0,Potential Confident
1205031,0,14.8,1,0,1,2,210.0,40.0,1.0,Confident
1205053,1,1459.73,3,0,3,7,210.0,40.0,1.0,Confident
1205087,0,293.82,0,0,0,7,210.0,40.0,1.0,Confident
1205118,0,0.0,1,0,2,1,210.0,40.0,1.0,Confident
1205131,0,81.14,2,0,3,12,210.0,40.0,1.0,Confident
1205136,0,0.04,0,0,0,12,210.0,40.0,1.0,Confident
1205138,0,715.01,1,0,2,8,210.0,40.0,1.0,Confident
1205155,0,0.0,2,0,2,2,210.0,40.0,1.0,Confident
1205163,0,24.78,0,0,0,1,210.0,40.0,1.0,Confident
1205178,0,112.2,0,0,1,1,210.0,40.0,1.0,Confident
1205242,0,0.0,0,1,1,1,210.0,40.0,1.0,Confident
1205249,0,714.94,0,0,0,5,210.0,40.0,1.0,Confident
1205265,1,474.36,1,0,2,4,210.0,40.0,1.0,Confident
1205281,6,9176.76,0,0,1,0,195.0,25.0,3.0,Non Confident
1205297,0,929.44,0,0,0,1,210.0,40.0,1.0,Confident
1205363,0,638.0,0,0,0,5,210.0,40.0,1.0,Confident
1205388,0,0.0,0,0,0,1,210.0,40.0,1.0,Confident
1205401,1,2551.88,0,0,0,8,210.0,40.0,1.0,Confident
1205402,0,964.24,0,0,0,7,210.0,40.0,1.0,Confident
1205428,0,2.23,0,0,1,2,210.0,40.0,1.0,Confident
1205430,0,0.0,0,0,0,3,210.0,40.0,1.0,Confident
1205449,0,335.85,0,0,0,3,210.0,40.0,1.0,Confident
1205525,0,327.16,0,0,0,8,210.0,40.0,1.0,Confident
1205527,2,1079.86,1,1,4,3,210.0,40.0,1.0,Confident
1205543,0,0.0,2,1,3,3,210.0,40.0,1.0,Confident
1205600,0,48.83,0,0,0,12,210.0,40.0,1.0,Confident
1205643,0,0.0,0,0,1,4,210.0,40.0,1.0,Confident
1205645,0,23.76,2,0,2,10,210.0,40.0,1.0,Confident
1205649,0,0.0,0,0,0,2,210.0,40.0,1.0,Confident
1205661,0,2266.43,2,0,2,16,210.0,40.0,1.0,Confident
1205665,0,24.04,1,0,3,12,210.0,40.0,1.0,Confident
1205693,4,3605.03,0,0,0,3,205.0,35.0,2.0,Potential Confident
1205699,0,651.2,0,0,0,2,210.0,40.0,1.0,Confident
1205701,0,0.0,1,0,1,1,210.0,40.0,1.0,Confident
1205720,4,1720.12,0,0,3,1,205.0,35.0,2.0,Potential Confident
1205750,0,0.0,0,1,1,1,210.0,40.0,1.0,Confident
1205756,0,0.0,0,0,0,5,210.0,40.0,1.0,Confident
1205781,0,302.32,0,0,0,9,210.0,40.0,1.0,Confident
1205827,7,6931.29,0,0,0,2,195.0,25.0,3.0,Non Confident
1205846,1,462.84,1,0,2,18,210.0,40.0,1.0,Confident
1205850,0,34.58,0,0,0,9,210.0,40.0,1.0,Confident
1205892,0,185.72,1,0,1,6,210.0,40.0,1.0,Confident
1205897,0,0.0,0,0,0,2,210.0,40.0,1.0,Confident
1205906,1,709.83,0,0,0,11,210.0,40.0,1.0,Confident
1205937,0,0.0,0,0,0,3,210.0,40.0,1.0,Confident
1205969,0,0.0,1,0,1,12,210.0,40.0,1.0,Confident
1205974,1,2008.99,6,0,7,5,215.0,40.0,1.0,Confident
1205975,0,0.0,0,1,1,1,210.0,40.0,1.0,Confident
1206010,0,2.62,0,0,0,1,210.0,40.0,1.0,Confident
1206017,0,0.0,0,1,1,0,210.0,40.0,1.0,Confident
1206040,0,0.0,0,0,0,2,210.0,40.0,1.0,Confident
1206047,0,0.0,0,0,0,3,210.0,40.0,1.0,Confident
1206085,0,0.0,0,1,1,0,210.0,40.0,1.0,Confident
1206107,0,0.0,0,0,0,1,210.0,40.0,1.0,Confident
1206119,1,1423.33,0,0,0,5,210.0,40.0,1.0,Confident
1206177,0,34.94,0,0,0,1,210.0,40.0,1.0,Confident
1206261,0,4.67,0,0,0,31,205.0,35.0,2.0,Potential Confident
1206281,0,393.0,0,0,0,2,210.0,40.0,1.0,Confident
1206287,0,17.07,0,0,0,4,210.0,40.0,1.0,Confident
1206350,0,4.29,1,0,1,6,210.0,40.0,1.0,Confident
1206356,0,32.0,1,0,1,1,210.0,40.0,1.0,Confident
1206391,1,738.3,0,1,2,4,210.0,40.0,1.0,Confident
1206447,2,2037.04,0,0,4,6,210.0,40.0,1.0,Confident
1206518,0,1205.41,3,0,3,6,210.0,40.0,1.0,Confident
1206553,3,4013.53,1,0,2,3,205.0,35.0,2.0,Potential Confident
1206556,0,484.83,1,1,3,10,210.0,40.0,1.0,Confident
1206562,0,4.05,0,0,0,5,210.0,40.0,1.0,Confident
1206566,0,13.0,0,0,0,1,210.0,40.0,1.0,Confident
1206568,0,390.6,5,0,6,8,220.0,40.0,1.0,Confident
1206577,0,77.48,0,0,0,11,210.0,40.0,1.0,Confident
1206616,0,238.5,0,0,0,6,210.0,40.0,1.0,Confident
1206661,0,0.08,2,0,2,4,210.0,40.0,1.0,Confident
1206725,0,37.19,0,1,1,0,210.0,40.0,1.0,Confident
1206748,4,5619.41,0,0,1,2,205.0,35.0,2.0,Potential Confident
1206773,1,992.22,0,0,0,9,210.0,40.0,1.0,Confident
1206792,0,424.9,1,0,2,4,210.0,40.0,1.0,Confident
1206799,1,1216.86,2,0,3,4,210.0,40.0,1.0,Confident
1206913,0,0.0,0,0,0,3,210.0,40.0,1.0,Confident
1206935,0,11.0,0,0,0,1,210.0,40.0,1.0,Confident
1206953,0,303.35,1,0,1,3,210.0,40.0,1.0,Confident
1206984,0,0.0,3,0,5,2,220.0,40.0,1.0,Confident
1207004,0,363.21,1,0,1,4,210.0,40.0,1.0,Confident
1207007,0,640.33,0,0,0,2,210.0,40.0,1.0,Confident
1207026,1,675.64,6,0,5,3,215.0,40.0,1.0,Confident
1207028,0,464.46,0,0,0,12,210.0,40.0,1.0,Confident
1207036,0,561.53,0,0,0,8,210.0,40.0,1.0,Confident
1207038,0,0.0,0,1,1,0,210.0,40.0,1.0,Confident
1207068,0,0.0,0,0,0,1,210.0,40.0,1.0,Confident
1207072,8,12868.73,0,0,1,4,195.0,25.0,3.0,Non Confident
1207105,0,380.32,2,1,5,1,220.0,40.0,1.0,Confident
1207121,0,748.7,0,0,0,23,210.0,40.0,1.0,Confident
1207122,0,0.0,1,0,1,2,210.0,40.0,1.0,Confident
1207129,0,361.48,2,0,3,2,210.0,40.0,1.0,Confident
1207233,2,1116.42,0,0,0,7,210.0,40.0,1.0,Confident
1207238,0,0.0,0,0,0,1,210.0,40.0,1.0,Confident
1207240,0,111.21,0,0,0,8,210.0,40.0,1.0,Confident
1207291,1,478.37,1,0,1,11,210.0,40.0,1.0,Confident
1207347,0,0.0,6,0,6,6,215.0,40.0,1.0,Confident
1207378,0,0.0,2,1,3,2,210.0,40.0,1.0,Confident
1207419,0,0.0,1,0,1,13,210.0,40.0,1.0,Confident
1207420,0,0.97,2,0,2,5,210.0,40.0,1.0,Confident
1207472,0,0.0,1,0,1,0,210.0,40.0,1.0,Confident
1207511,0,33.96,0,2,2,4,220.0,40.0,1.0,Confident
1207543,0,0.0,0,0,0,1,210.0,40.0,1.0,Confident
1207577,0,438.71,0,0,0,3,210.0,40.0,1.0,Confident
1207641,0,1032.52,1,1,3,6,210.0,40.0,1.0,Confident
1207656,0,77.12,0,0,0,3,210.0,40.0,1.0,Confident
1207660,0,0.0,0,1,1,0,210.0,40.0,1.0,Confident
1207665,0,2115.83,0,0,0,6,210.0,40.0,1.0,Confident
1207677,0,204.25,0,0,0,4,210.0,40.0,1.0,Confident
1207688,2,1553.24,0,0,1,1,210.0,40.0,1.0,Confident
1207712,0,0.0,0,0,0,4,210.0,40.0,1.0,Confident
1207717,0,0.0,1,0,1,1,210.0,40.0,1.0,Confident
1207722,0,0.0,0,0,0,4,210.0,40.0,1.0,Confident
1207735,0,1466.75,0,0,0,1,210.0,40.0,1.0,Confident
1207751,1,478.84,2,0,2,8,210.0,40.0,1.0,Confident
1207767,0,1166.91,0,0,0,10,210.0,40.0,1.0,Confident
1207844,0,423.24,0,0,0,9,210.0,40.0,1.0,Confident
1207900,0,0.0,0,0,0,1,210.0,40.0,1.0,Confident
1207921,0,0.0,1,1,2,1,210.0,40.0,1.0,Confident
1207944,0,14.03,0,1,1,0,210.0,40.0,1.0,Confident
1207948,0,1.92,0,1,1,0,210.0,40.0,1.0,Confident
1207949,0,582.84,1,0,1,6,210.0,40.0,1.0,Confident
1207976,0,272.18,0,0,0,3,210.0,40.0,1.0,Confident
1207982,0,0.0,0,0,0,7,210.0,40.0,1.0,Confident
1207985,0,24.94,3,0,3,3,210.0,40.0,1.0,Confident
1207994,1,328.65,1,0,1,10,210.0,40.0,1.0,Confident
1208032,0,0.0,2,1,3,1,210.0,40.0,1.0,Confident
1208044,0,840.35,2,0,2,11,210.0,40.0,1.0,Confident
1208045,0,640.81,0,0,0,1,210.0,40.0,1.0,Confident
1208053,0,0.0,1,0,1,4,210.0,40.0,1.0,Confident
1208061,0,0.0,0,0,1,1,210.0,40.0,1.0,Confident
1208069,6,5874.68,0,0,0,1,195.0,25.0,3.0,Non Confident
1208088,0,0.0,1,1,2,2,210.0,40.0,1.0,Confident
1208105,0,97.13,2,0,2,1,210.0,40.0,1.0,Confident
1208155,0,0.0,2,1,3,8,210.0,40.0,1.0,Confident
1208176,0,0.0,0,2,2,4,220.0,40.0,1.0,Confident
1208187,2,2117.7,6,0,7,13,215.0,40.0,1.0,Confident
1208189,0,0.0,2,0,2,1,210.0,40.0,1.0,Confident
1208295,0,405.38,2,0,2,7,210.0,40.0,1.0,Confident
1208307,0,21.53,1,0,1,2,210.0,40.0,1.0,Confident
1208333,1,2274.15,0,0,0,7,210.0,40.0,1.0,Confident
1208338,0,0.0,0,0,0,7,210.0,40.0,1.0,Confident
1208371,0,351.85,0,0,0,4,210.0,40.0,1.0,Confident
1208424,0,2018.74,0,0,0,2,210.0,40.0,1.0,Confident
1208430,0,0.0,0,0,0,1,210.0,40.0,1.0,Confident
1208466,1,2938.92,0,0,0,4,210.0,40.0,1.0,Confident
1208505,0,772.0,0,0,0,9,210.0,40.0,1.0,Confident
1208526,0,0.11,0,0,0,2,210.0,40.0,1.0,Confident
1208576,0,0.0,0,0,0,2,210.0,40.0,1.0,Confident
1208593,0,1229.16,3,0,3,9,210.0,40.0,1.0,Confident
1208747,0,0.0,1,1,2,6,210.0,40.0,1.0,Confident
1208788,1,1673.03,0,0,0,14,210.0,40.0,1.0,Confident
1208791,0,67.0,0,0,0,3,210.0,40.0,1.0,Confident
1208803,0,1064.86,5,2,7,5,230.0,40.0,1.0,Confident
1208811,0,452.46,0,0,1,9,210.0,40.0,1.0,Confident
1208816,1,535.61,2,0,2,11,210.0,40.0,1.0,Confident
1208867,0,151.17,1,0,2,3,210.0,40.0,1.0,Confident
1208881,0,44.03,0,0,0,3,210.0,40.0,1.0,Confident
1208905,0,1341.09,1,0,1,4,210.0,40.0,1.0,Confident
1208916,0,0.0,0,0,0,5,210.0,40.0,1.0,Confident
1208932,5,6127.99,0,0,0,1,205.0,35.0,2.0,Potential Confident
1208939,0,844.85,0,0,0,9,210.0,40.0,1.0,Confident
1208966,0,33.08,3,0,5,2,220.0,40.0,1.0,Confident
1208982,0,144.99,0,1,2,5,210.0,40.0,1.0,Confident
1209050,0,0.0,0,1,1,2,210.0,40.0,1.0,Confident
1209051,0,0.0,0,0,1,1,210.0,40.0,1.0,Confident
1209077,0,0.0,1,0,1,11,210.0,40.0,1.0,Confident
1209082,1,2489.62,0,0,0,6,210.0,40.0,1.0,Confident
1209159,2,1802.18,0,0,0,9,210.0,40.0,1.0,Confident
1209160,0,276.63,0,1,0,3,210.0,40.0,1.0,Confident
1209220,2,3032.98,0,0,1,3,210.0,40.0,1.0,Confident
1209240,0,677.51,0,0,0,19,210.0,40.0,1.0,Confident
1209262,1,411.37,0,0,0,5,210.0,40.0,1.0,Confident
1209279,0,0.0,0,0,0,2,210.0,40.0,1.0,Confident
1209295,0,0.0,2,1,3,1,210.0,40.0,1.0,Confident
1209296,4,5161.73,0,0,0,9,205.0,35.0,2.0,Potential Confident
1209305,0,0.0,4,0,5,1,220.0,40.0,1.0,Confident
1209316,0,0.0,0,0,0,4,210.0,40.0,1.0,Confident
1209329,0,0.0,0,0,0,1,210.0,40.0,1.0,Confident
1209330,0,1150.18,1,0,2,3,210.0,40.0,1.0,Confident
1209341,0,0.0,0,0,0,4,210.0,40.0,1.0,Confident
1209345,2,3000.7,0,0,0,8,210.0,40.0,1.0,Confident
1209372,0,0.0,1,0,1,9,210.0,40.0,1.0,Confident
1209376,0,1191.22,0,0,0,3,210.0,40.0,1.0,Confident
1209383,0,157.64,0,0,0,2,210.0,40.0,1.0,Confident
1209469,0,0.0,1,0,1,12,210.0,40.0,1.0,Confident
1209493,0,115.38,0,0,1,16,210.0,40.0,1.0,Confident
1209500,0,2069.2,3,0,4,20,210.0,40.0,1.0,Confident
1209513,0,0.0,0,0,1,2,210.0,40.0,1.0,Confident
1209544,0,0.61,2,0,5,4,220.0,40.0,1.0,Confident
1209555,0,118.69,0,1,1,0,210.0,40.0,1.0,Confident
1209556,0,0.0,0,0,0,1,210.0,40.0,1.0,Confident
1209571,0,0.33,0,0,2,2,210.0,40.0,1.0,Confident
1209579,0,0.0,0,0,0,9,210.0,40.0,1.0,Confident
1209626,0,291.22,0,0,0,1,210.0,40.0,1.0,Confident
1209676,0,1032.46,1,0,1,3,210.0,40.0,1.0,Confident
1209690,0,189.13,0,0,0,8,210.0,40.0,1.0,Confident
1209701,0,0.0,0,0,0,1,210.0,40.0,1.0,Confident
1209702,0,298.0,0,0,0,1,210.0,40.0,1.0,Confident
1209709,0,0.0,0,0,0,1,210.0,40.0,1.0,Confident
1209733,0,0.0,3,0,3,3,210.0,40.0,1.0,Confident
1209779,0,15.11,0,0,0,1,210.0,40.0,1.0,Confident
1209811,0,5.06,0,0,0,9,210.0,40.0,1.0,Confident
1209881,0,0.0,0,0,0,3,210.0,40.0,1.0,Confident
1209892,0,1695.26,0,0,1,15,210.0,40.0,1.0,Confident
1209942,0,246.98,0,1,1,1,210.0,40.0,1.0,Confident
1209943,1,306.01,1,0,2,7,210.0,40.0,1.0,Confident
1209962,1,431.96,0,2,2,1,220.0,40.0,1.0,Confident
1209970,0,369.17,0,0,0,3,210.0,40.0,1.0,Confident
1209979,0,0.0,0,0,0,9,210.0,40.0,1.0,Confident
